Time,CH1,CH2
0,0.102359,1
0,0.126774,1
0,0.126011,1
0,0.150151,1
0,0.175237,1
0,0.184973,1
0,0.170171,1
0,0.179113,1
0,0.221259,1
0,0.901822,1
0,1,0.709067
0,1,0.0570391
0,1,0.0164495
0,1,0.0406812
0,1,0.0546587
0,1,0.0464187
0,1,0.0306711
0,1,0.0352794
0,1,0.0564592
0,1,0.0877407
0,1,0.104343
0,1,0.140751
0,1,0.152593
0,1,0.142277
0,1,0.163518
0,1,0.16361
0,1,0.177587
0,1,0.194891
0,1,0.203955
0,1,0.857509
0,0.678793,1
0,0.0242927,1
0,0.0304575,1
0,0.0365307,1
0,0.0145268,1
0,0.0120243,1
0,0.0314341,1
0,0.0652486,1
0,0.0723594,1
0,0.0731224,1
0,0.0917997,1
0,0.126011,1
0,0.132633,1
0,0.169591,1
0,0.188299,1
0,0.188879,1
0,0.197974,1
0,0.179022,1
0,0.212592,1
0,0.889553,1
0,1,0.677755
0,1,0.0248115
0,1,-0.0272835
0,1,-0.0272225
0,1,-0.0108646
0,1,0.0109867
0,1,0.0113834
0,1,-0.00753807
0,1,-0.00100711
0,1,0.0372631
0,1,0.0476394
0,1,0.0335093
0,1,0.0337535
0,1,0.0578021
0,1,0.046083
0,1,0.0477309
0,1,0.055208
0,1,0.0793786
0,1,0.0926542
0,1,0.0858181
0,1,0.100528
0,1,0.0995819
0,1,0.126164
0,1,0.149754
0,1,0.157048
0,1,0.16242
0,1,0.162786
0,1,0.15006
0,1,0.167669
0,1,0.155095
0,1,0.163213
0,1,0.191382
0,1,0.205786
0,1,0.222602
0,1,0.229652
0,1,0.224799
0,1,0.205664
0,1,0.215186
0,1,0.226295
0,1,0.880428
0,0.685446,1
0,0.0391247,1
0,-0.000152593,1
0,0.0303964,1
0,0.0502945,1
0,0.0529191,1
0,0.0464797,1
0,0.0390637,1
0,0.0587787,1
0,0.0957671,1
0,0.0992767,1
0,0.124821,1
0,0.12656,1
0,0.134556,1
0,0.16483,1
0,0.165105,1
0,0.187475,1
0,0.179205,1
0,0.20777,1
0,0.885006,1
0,1,0.709525
0,1,0.0687887
0,1,0.0404065
0,1,0.0396741
0,1,0.0549333
0,1,0.0589312
0,1,0.0517899
0,1,0.0796838
0,1,0.0957366
0,1,0.106235
0,1,0.102298
0,1,0.126469
0,1,0.119755
0,1,0.133091
0,1,0.162206
0,1,0.164006
0,1,0.176336
0,1,0.206763
0,1,0.248054
0,1,0.900784
0,0.704947,1
0,0.0356456,1
0,0.0195929,1
0,0.0104984,1
0,0.0314341,1
0,0.0634785,1
0,0.0802026,1
0,0.0909452,1
0,0.0949431,1
0,0.0879543,1
0,0.113285,1
0,0.109378,1
0,0.113895,1
0,0.133,1
0,0.164953,1
0,0.163213,1
0,0.185217,1
0,0.191687,1
0,0.213446,1
0,0.868282,1
0,1,0.716086
0,1,0.0634175
0,1,0.0144658
0,1,0.00991852
0,1,0.0373852
0,1,0.0362865
0,1,0.0509049
0,1,0.076754
0,1,0.0702841
0,1,0.0793786
0,1,0.123966
0,1,0.139195
0,1,0.126164
0,1,0.139103
0,1,0.155004
0,1,0.179205
0,1,0.203925
0,1,0.211615
0,1,0.233467
0,1,0.886166
0,0.705496,1
0,0.0556658,1
0,0.0335704,1
0,0.0356456,1
0,0.0245674,1
0,0.0448622,1
0,0.0407117,1
0,0.0589312,1
0,0.079989,1
0,0.0990936,1
0,0.094058,1
0,0.116764,1
0,0.151799,1
0,0.175787,1
0,0.185034,1
0,0.186071,1
0,0.196783,1
0,0.188635,1
0,0.214576,1
0,0.868587,1
0,1,0.720664
0,1,0.0578021
0,1,-0.000946074
0,1,0.00671407
0,1,0.0384838
0,1,0.0433668
0,1,0.0598468
0,1,0.0481887
0,1,0.0623188
0,1,0.102664
0,1,0.104434
0,1,0.111087
0,1,0.142796
0,1,0.146428
0,1,0.169256
0,1,0.161626
0,1,0.175939
0,1,0.202857
0,1,0.227149
0,1,0.903317
0,0.681265,1
0,0.00061037,1
0,-0.0301523,1
0,-0.0069277,1
0,-0.0140996,1
0,0.000732444,1
0,-0.00448622,1
0,0.0161443,1
0,0.00915555,1
0,0.00387585,1
0,0.0299081,1
0,0.052797,1
0,0.0572832,1
0,0.0443739,1
0,0.0651875,1
0,0.0635701,1
0,0.0683309,1
0,0.0694296,1
0,0.054445,1
0,0.0514542,1
0,0.0595111,1
0,0.0717795,1
0,0.0674154,1
0,0.0726035,1
0,0.0889309,1
0,0.112094,1
0,0.114658,1
0,0.120548,1
0,0.109378,1
0,0.0927458,1
0,0.113437,1
0,0.106815,1
0,0.0812098,1
0,0.0741295,1
0,0.083285,1
0,0.110874,1
0,0.120212,1
0,0.0930204,1
0,0.0881069,1
0,0.103854,1
0,0.118595,1
0,0.141331,1
0,0.153996,1
0,0.155095,1
0,0.148686,1
0,0.138035,1
0,0.166601,1
0,0.179846,1
0,0.18363,1
0,0.180609,1
0,0.167058,1
0,0.178533,1
0,0.188513,1
0,0.179479,1
0,0.192816,1
0,0.215125,1
0,0.197546,1
0,0.197028,1
0,0.228645,1
0,0.874416,1
0,1,0.697104
0,1,0.011597
0,1,-0.0123905
0,1,0.0290536
0,1,0.0485855
0,1,0.0523698
0,1,0.0637837
0,1,0.0664388
0,1,0.0672628
0,1,0.0994903
0,1,0.111789
0,1,0.120273
0,1,0.121555
0,1,0.139378
0,1,0.153447
0,1,0.187323
0,1,0.191809
0,1,0.189489
0,1,0.212958
0,1,0.885586
0,0.658254,1
0,-0.00265511,1
0,-0.0142216,1
0,0.00842311,1
0,0.0200812,1
0,0.0252388,1
0,0.0216681,1
0,0.000518815,1
0,0.00061037,1
0,0.026368,1
0,0.0211798,1
0,0.0348827,1
0,0.0375378,1
0,0.0704062,1
0,0.0896329,1
0,0.0905179,1
0,0.0797754,1
0,0.0901822,1
0,0.111545,1
0,0.120457,1
0,0.118686,1
0,0.0936003,1
0,0.0969878,1
0,0.125553,1
0,0.13715,1
0,0.151524,1
0,0.167089,1
0,0.158025,1
0,0.141057,1
0,0.147771,1
0,0.167638,1
0,0.174993,1
0,0.200385,1
0,0.190039,1
0,0.178014,1
0,0.179296,1
0,0.194464,1
0,0.229438,1
0,0.259438,1
0,0.882778,1
0,1,0.688742
0,1,0.0484939
0,1,0.0243538
0,1,0.00930815
0,1,0.0113834
0,1,0.0505692
0,1,0.0724509
0,1,0.0897855
0,1,0.0940275
0,1,0.0752892
0,1,0.0812403
0,1,0.112033
0,1,0.155858
0,1,0.180853
0,1,0.194342
0,1,0.195624
0,1,0.175634
0,1,0.18128
0,1,0.250374
0,1,0.91287
0,0.698416,1
0,0.0447401,1
0,0.0167547,1
0,0.0182501,1
0,0.0211188,1
0,0.0231941,1
0,0.0186773,1
0,0.0126347,1
0,0.0223395,1
0,0.0365307,1
0,0.0534379,1
0,0.0524613,1
0,0.0378124,1
0,0.0637226,1
0,0.0761132,1
0,0.0761742,1
0,0.0586261,1
0,0.0699789,1
0,0.0763573,1
0,0.0885952,1
0,0.0669576,1
0,0.0617389,1
0,0.0706503,1
0,0.0684225,1
0,0.0820338,1
0,0.104007,1
0,0.097354,1
0,0.116398,1
0,0.117496,1
0,0.101047,1
0,0.117588,1
0,0.11359,1
0,0.0815455,1
0,0.0705588,1
0,0.0797449,1
0,0.105869,1
0,0.105655,1
0,0.0802637,1
0,0.0804468,1
0,0.104404,1
0,0.111423,1
0,0.118809,1
0,0.114139,1
0,0.124271,1
0,0.125401,1
0,0.106479,1
0,0.0798059,1
0,0.0788293,1
0,0.101108,1
0,0.106998,1
0,0.0823084,1
0,0.0730918,1
0,0.0767846,1
0,0.0851772,1
0,0.0863063,1
0,0.0801111,1
0,0.0905789,1
0,0.114719,1
0,0.101382,1
0,0.106204,1
0,0.110508,1
0,0.128239,1
0,0.139286,1
0,0.119327,1
0,0.130558,1
0,0.15247,1
0,0.140873,1
0,0.159795,1
0,0.187475,1
0,0.186712,1
0,0.168065,1
0,0.174169,1
0,0.171606,1
0,0.174902,1
0,0.191504,1
0,0.214423,1
0,0.214423,1
0,0.227027,1
0,0.275216,1
0,0.92642,1
0,1,0.675954
0,1,-0.00189215
0,1,-0.0477615
0,1,-0.0398877
0,1,-0.0182501
0,1,-0.0283822
0,1,-0.0212409
0,1,0.00509659
0,1,0.00955229
0,1,0.00994903
0,1,0.0450453
0,1,0.0560015
0,1,0.0438856
0,1,0.0560015
0,1,0.0662557
0,1,0.0737022
0,1,0.0582598
0,1,0.0701926
0,1,0.108097
0,1,0.123783
0,1,0.126682
0,1,0.125828
0,1,0.113102
0,1,0.142033
0,1,0.157445
0,1,0.158696
0,1,0.172857
0,1,0.183325
0,1,0.184423
0,1,0.175054
0,1,0.189154
0,1,0.199042
0,1,0.185064
0,1,0.201544
0,1,0.210639
0,1,0.218665
0,1,0.20777
0,1,0.221503
0,1,0.235603
0,1,0.874233
0,0.661458,1
0,0.0295114,1
0,-0.002472,1
0,0.0148625,1
0,0.033723,1
0,0.018189,1
0,0.0291452,1
0,0.0682699,1
0,0.0904263,1
0,0.104526,1
0,0.090762,1
0,0.101688,1
0,0.130558,1
0,0.135014,1
0,0.160222,1
0,0.190619,1
0,0.189276,1
0,0.195685,1
0,0.235328,1
0,0.878323,1
0,1,0.691671
0,1,0.0383312
0,1,0.000976592
0,1,0.0052797
0,1,0.018067
0,1,0.0244758
0,1,0.0274667
0,1,0.0237434
0,1,0.00631733
0,1,0.0185247
0,1,0.0212409
0,1,0.0492569
0,1,0.0548723
0,1,0.0520646
0,1,0.0389111
0,1,0.0442213
0,1,0.0726035
0,1,0.101535
0,1,0.104709
0,1,0.0996734
0,1,0.104862
0,1,0.120487
0,1,0.114353
0,1,0.133335
0,1,0.128361
0,1,0.139897
0,1,0.169225
0,1,0.181158
0,1,0.173254
0,1,0.154851
0,1,0.157476
0,1,0.176214
0,1,0.175024
0,1,0.183905
0,1,0.191931
0,1,0.21839
0,1,0.209784
0,1,0.192633
0,1,0.227729
0,1,0.903989
0,0.652943,1
0,-0.0101932,1
0,-0.0208441,1
0,-0.0314341,1
0,-0.0346385,1
0,-0.0241707,1
0,-0.0115665,1
0,0.0181585,1
0,0.0381787,1
0,0.036317,1
0,0.0219733,1
0,0.0468764,1
0,0.0466628,1
0,0.0292673,1
0,0.0312815,1
0,0.0424512,1
0,0.0731834,1
0,0.0852992,1
0,0.0660421,1
0,0.0696738,1
0,0.0674459,0.69097
0,0.0779138,0.0190435
0,0.0827052,-0.0121464
0,0.0983612,-0.0100101
0,0.088229,-0.0142216
0,0.102573,-0.0152287
0,0.0885342,0.014069
0,0.0838649,0.021363
0,0.110874,0.0226142
0,0.104923,0.0147404
0,0.078402,0.017365
0,0.0760521,0.0538957
0,0.0878018,0.0619221
0,0.0837733,0.0441908
0,0.0926237,0.0652486
0,0.0827052,0.0801416
0,0.0819422,0.058504
0,0.10126,0.0611896
0,0.111332,0.082461
0,0.0847194,0.087405
0,0.0719016,0.119144
0,0.0829188,0.124393
0,0.116794,0.101779
0,0.123173,0.0988495
0,0.112125,0.120518
0,0.110935,0.147923
0,0.0846889,0.145848
0,0.0791345,0.161809
0,0.0914335,0.150884
0,0.107425,0.166509
0,0.0953398,0.188452
0,0.117649,0.170904
0,0.128819,0.175329
0,0.117069,0.208869
0,0.0832545,0.222327
0,0.0786767,0.201636
0,0.103793,0.209387
0,0.124027,0.237434
0,0.116855,0.280984
0,0.0833766,0.925321
0,0.0809351,1
0,0.101779,1
0,0.0908536,1
0,0.0779443,1
0,0.0738548,1
0,0.081637,1
0,0.103397,1
0,0.0996124,1
0,0.102054,1
0,0.0892361,1
0,0.100345,1
0,0.0970489,1
0,0.087466,1
0,0.0872829,1
0,0.0935392,1
0,0.0944548,1
0,0.118931,1
0,0.125217,1
0,0.107395,1
0,0.091525,1
0,0.104923,1
0,0.089877,1
0,0.099002,1
0,0.108798,1
0,0.103702,1
0,0.0804468,1
0,0.0737022,1
0,0.083285,1
0,0.104221,1
0,0.0824915,1
0,0.0745567,1
0,0.0810877,1
0,0.0739769,1
0,0.0701621,1
0,0.0699789,1
0,0.0699789,1
0,0.0702231,1
0,0.0752586,1
0,0.0852382,1
0,0.0879849,1
0,0.112491,1
0,0.104709,1
0,0.0792261,1
0,0.0832545,1
0,0.11652,1
0,0.117069,1
0,0.0957976,1
0,0.117649,1
0,0.128849,1
0,0.11829,1
0,0.0975066,1
0,0.117985,1
0,0.123325,1
0,0.113041,1
0,0.123875,1
0,0.129154,1
0,0.118259,1
0,0.0968963,1
0,0.10535,1
0,0.0823389,1
0,0.0711386,1
0,0.0828883,1
0,0.116886,1
0,0.125004,1
0,0.116581,1
0,0.121342,1
0,0.115787,1
0,0.0881375,1
0,0.085757,1
0,0.0862758,1
0,0.112003,1
0,0.127476,1
0,0.129307,1
0,0.117649,1
0,0.0957976,1
0,0.117069,1
0,0.11652,1
0,0.0834681,1
0,0.0834681,1
0,0.11652,1
0,0.117069,1
0,0.0952177,1
0,0.10477,1
0,0.0828883,1
0,0.0834681,1
0,0.117069,1
0,0.128819,1
0,0.117649,1
0,0.0954009,1
0,0.109409,1
0,0.103336,1
0,0.105655,1
0,0.106326,1
0,0.122593,1
0,0.129643,1
0,0.129734,1
0,0.124393,1
0,0.106479,1
0,0.0993377,1
0,0.120365,1
0,0.125248,1
0,0.117496,1
0,0.114536,1
0,0.0895108,1
0,0.0890225,1
0,0.107303,1
0,0.0918912,1
0,0.098178,1
0,0.11008,1
0,0.106113,1
0,0.116947,1
0,0.125248,1
0,0.113804,1
0,0.0862148,1
0,0.0746178,1
0,0.0790124,1
0,0.0905484,1
0,0.10651,1
0,0.0844142,1
0,0.087405,1
0,0.11829,1
0,0.124302,1
0,0.105594,1
0,0.0838954,1
0,0.083285,1
0,0.102023,1
0,0.111332,1
0,0.0955229,1
0,0.117588,1
0,0.127689,1
0,0.117038,1
0,0.0917692,1
0,0.0787072,1
0,0.0830103,1
0,0.0764489,1
0,0.0860622,1
0,0.105502,1
0,0.0838954,1
0,0.0853603,1
0,0.105167,1
0,0.0948515,1
0,0.113102,1
0,0.108768,1
0,0.0993072,1
0,0.111728,1
0,0.102786,1
0,0.0982086,1
0,0.107761,1
0,0.0830409,1
0,0.0834681,1
0,0.117069,1
0,0.129246,1
0,0.126316,1
0,0.10889,1
0,0.0875576,1
0,0.103122,1
0,0.123112,1
0,0.118595,1
0,0.101688,1
0,0.114078,1
0,0.121738,1
0,0.114658,1
0,0.124516,1
0,0.128361,1
0,0.121525,1
0,0.103549,1
0,0.0792566,1
0,0.0820032,1
0,0.104587,1
0,0.102664,1
0,0.109348,1
0,0.0862453,1
0,0.0887173,1
0,0.111454,1
0,0.103122,1
0,0.108097,1
0,0.0983001,1
0,0.116672,1
0,0.131565,1
0,0.142216,1
0,0.136082,1
0,0.105991,1
0,0.098178,1
0,0.103244,1
0,0.120579,1
0,0.149144,1
0,0.145573,1
0,0.163182,1
0,0.159917,1
0,0.18247,1
0,0.177129,1
0,0.168676,1
0,0.187841,1
0,0.208991,1
0,0.215918,1
0,0.192877,1
0,0.198248,1
0,0.222877,1
0,0.24836,1
0,0.907956,1
0,1,0.673513
0,1,0.0447707
0,1,0.019776
0,1,0
0,1,0.0144963
0,1,0.0397351
0,1,0.0479751
0,1,0.0691244
0,1,0.0625019
0,1,0.0726341
0,1,0.0804163
0,1,0.0997955
0,1,0.139073
0,1,0.161962
0,1,0.1583
0,1,0.151921
0,1,0.16599
0,1,0.197882
0,1,0.229163
0,1,0.868648
0,0.707205,1
0,0.0558184,1
0,0.0112918,1
0,0.014008,1
0,0.0480667,1
0,0.065096,1
0,0.0656758,1
0,0.0561235,1
0,0.0652486,1
0,0.104709,1
0,0.110721,1
0,0.100406,1
0,0.118717,1
0,0.165227,1
0,0.182806,1
0,0.175237,1
0,0.172369,1
0,0.165166,1
0,0.192969,1
0,0.858882,1
0,1,0.709372
0,1,0.0683615
0,1,0.0315561
0,1,0.00384533
0,1,0.000366222
0,1,0.0162358
0,1,0.0399487
0,1,0.0520951
0,1,0.0798669
0,1,0.0806909
0,1,0.108036
0,1,0.144414
0,1,0.152837
0,1,0.143681
0,1,0.165868
0,1,0.166173
0,1,0.186987
0,1,0.176611
0,1,0.205969
0,1,0.888638
0,0.709677,1
0,0.0485244,1
0,-0.00228889,1
0,0.00628681,1
0,0.0199591,1
0,0.0248726,1
0,0.0577105,1
0,0.089877,1
0,0.107578,1
0,0.110355,1
0,0.101657,1
0,0.125706,1
0,0.132664,1
0,0.161718,1
0,0.165288,1
0,0.15006,1
0,0.158147,1
0,0.188849,1
0,0.244758,1
0,0.898129,1
0,1,0.715903
0,1,0.0578021
0,1,0.00399792
0,1,0.00976592
0,1,0.00665304
0,1,0.0224006
0,1,0.0560015
0,1,0.0523698
0,1,0.064272
0,1,0.0684225
0,1,0.081576
0,1,0.102939
0,1,0.109531
0,1,0.118625
0,1,0.130772
0,1,0.153386
0,1,0.196142
0,1,0.215247
0,1,0.250526
0,1,0.898221
0,0.704093,1
0,0.0236213,1
0,-0.00808741,1
0,0.0209357,1
0,0.0501724,1
0,0.0618,1
0,0.0702231,1
0,0.0622272,1
0,0.0633564,1
0,0.0669271,1
0,0.0835902,1
0,0.116672,1
0,0.147252,1
0,0.162023,1
0,0.155248,1
0,0.175573,1
0,0.168157,1
0,0.180609,1
0,0.218177,1
0,0.878292,1
0,1,0.711936
0,1,0.0630512
0,1,0.0255135
0,1,0.0399487
0,1,0.0367443
0,1,0.0307016
0,1,0.0580157
0,1,0.0590533
0,1,0.0568865
0,1,0.0648518
0,1,0.0896634
0,1,0.126072
0,1,0.123508
0,1,0.14597
0,1,0.178716
0,1,0.187139
0,1,0.188391
0,1,0.175176
0,1,0.207709
0,1,0.897549
0,0.70333,1
0,0.0545061,1
0,0.00631733,1
0,0.0168767,1
0,0.0137333,1
0,0.0339671,1
0,0.05768,1
0,0.0548723,1
0,0.0646992,1
0,0.0800195,1
0,0.111667,1
0,0.103946,1
0,0.106082,1
0,0.119144,1
0,0.132176,1
0,0.141575,1
0,0.157231,1
0,0.182195,1
0,0.219398,1
0,0.892941,1
0,1,0.681661
0,1,0.0368053
0,1,0.00521867
0,1,0.00195318
0,1,0.0159612
0,1,0.0230415
0,1,0.0494705
0,1,0.073397
0,1,0.0919828
0,1,0.0954619
0,1,0.121097
0,1,0.121677
0,1,0.112735
0,1,0.126164
0,1,0.150822
0,1,0.148259
0,1,0.156529
0,1,0.176183
0,1,0.210547
0,1,0.885159
0,0.704031,1
0,0.0334178,1
0,-0.00827052,1
0,0.00158696,1
0,0.0139775,1
0,0.0278024,1
0,0.033845,1
0,0.0573138,1
0,0.0858791,1
0,0.0752281,1
0,0.0793786,1
0,0.106693,1
0,0.142766,1
0,0.136753,1
0,0.133427,1
0,0.151402,1
0,0.186804,1
0,0.191107,1
0,0.201086,1
0,0.86285,1
0,1,0.707236
0,1,0.0542924
0,1,0.0354625
0,1,0.0301523
0,1,0.0120243
0,1,0.0276803
0,1,0.0575884
0,1,0.0469069
0,1,0.049501
0,1,0.075045
0,1,0.112033
0,1,0.116398
0,1,0.142979
0,1,0.138798
0,1,0.143468
0,1,0.17893
0,1,0.193182
0,1,0.181494
0,1,0.238289
0,1,0.899289
0,0.703696,1
0,0.0226142,1
0,-0.0143437,1
0,0.00384533,1
0,0.0462661,1
0,0.0621662,1
0,0.0512711,1
0,0.0532243,1
0,0.0928678,1
0,0.106967,1
0,0.0900906,1
0,0.104495,1
0,0.139744,1
0,0.132267,1
0,0.135533,1
0,0.154576,1
0,0.189093,1
0,0.191473,1
0,0.23075,1
0,0.893246,1
0,1,0.701895
0,1,0.0564287
0,1,0.00589007
0,1,0.00701926
0,1,0.0405286
0,1,0.0516373
0,1,0.0656758
0,1,0.0560625
0,1,0.0522782
0,1,0.0660421
0,1,0.0967742
0,1,0.129002
0,1,0.130222
0,1,0.153233
0,1,0.143834
0,1,0.155858
0,1,0.193518
0,1,0.197668
0,1,0.212928
0,1,0.873623
0,0.703726,1
0,0.0334788,1
0,0.0272835,1
0,0.0481277,1
0,0.0472732,1
0,0.0356761,1
0,0.0647908,1
0,0.0747398,1
0,0.0748924,1
0,0.0851772,1
0,0.119327,1
0,0.120334,1
0,0.119083,1
0,0.147404,1
0,0.174688,1
0,0.172857,1
0,0.204596,1
0,0.216376,1
0,0.234687,1
0,0.904782,1
0,1,0.665395
0,1,0.00268563
0,1,-0.009888
0,1,-0.00961333
0,1,0.0104678
0,1,0.0241707
0,1,0.0227363
0,1,0.0140385
0,1,0.0350047
0,1,0.0507218
0,1,0.0563066
0,1,0.0584735
0,1,0.0619221
0,1,0.0463576
0,1,0.0486465
0,1,0.062624
0,1,0.0748314
0,1,0.0940886
0,1,0.114658
0,1,0.113437
0,1,0.0869472
0,1,0.0938749
0,1,0.13419
0,1,0.15247
0,1,0.149388
0,1,0.134922
0,1,0.153111
0,1,0.150853
0,1,0.169286
0,1,0.16715
0,1,0.197638
0,1,0.216254
0,1,0.222053
0,1,0.223029
0,1,0.207556
0,1,0.201239
0,1,0.206244
0,1,0.229713
0,1,0.245735
0,1,0.903439
0,0.644307,1
0,-0.0163274,1
0,-0.0202033,1
0,-0.00805689,1
0,-0.0322275,1
0,-0.0380261,1
0,-0.030427,1
0,-0.0120853,1
0,0.0285348,1
0,0.0369274,1
0,0.0210273,1
0,0.0358898,1
0,0.028016,1
0,0.0243843,1
0,0.0347606,1
0,0.0609455,1
0,0.0834681,1
0,0.0672628,1
0,0.0668966,1
0,0.079989,1
0,0.10651,1
0,0.10828,1
0,0.130406,1
0,0.133976,1
0,0.142399,1
0,0.143986,1
0,0.139256,1
0,0.169958,1
0,0.181829,1
0,0.187139,1
0,0.201788,1
0,0.202734,1
0,0.200781,1
0,0.208991,1
0,0.186956,1
0,0.181066,1
0,0.186926,1
0,0.185278,1
0,0.21482,1
0,0.882656,1
0,1,0.685507
0,1,0.0227973
0,1,0.00949126
0,1,0.00268563
0,1,0.0149541
0,1,0.0253914
0,1,0.0655843
0,1,0.0910672
0,1,0.0942412
0,1,0.0777306
0,1,0.0866726
0,1,0.100131
0,1,0.116245
0,1,0.14774
0,1,0.168737
0,1,0.178381
0,1,0.195959
0,1,0.216163
0,1,0.257912
0,1,0.9129
0,0.698264,1
0,0.0244453,1
0,-0.00354015,1
0,-0.0171209,1
0,0.00604266,1
0,0.0164495,1
0,-0.00137333,1
0,-0.0127873,1
0,-0.00412,1
0,-0.00369274,1
0,0.0122074,1
0,0.0505387,1
0,0.0637532,1
0,0.0759911,1
0,0.0735191,1
0,0.0549333,1
0,0.0664693,1
0,0.0871609,1
0,0.112125,1
0,0.113407,1
0,0.0900906,1
0,0.0960112,1
0,0.106113,1
0,0.10828,1
0,0.135502,1
0,0.151402,1
0,0.130222,1
0,0.126133,1
0,0.134281,1
0,0.15421,1
0,0.18479,1
0,0.182623,1
0,0.200385,1
0,0.185522,1
0,0.189184,1
0,0.211219,1
0,0.20484,1
0,0.210364,1
0,0.240669,1
0,0.919095,1
0,1,0.653493
0,1,0.0219428
0,1,-0.00674459
0,1,-0.0369274
0,1,-0.044557
0,1,-0.0393689
0,1,-0.0292062
0,1,-0.00717185
0,1,0.0144963
0,1,0.0226753
0,1,0.0357982
0,1,0.0219428
0,1,0.0270089
0,1,0.0266121
0,1,0.0346385
0,1,0.0401929
0,1,0.051912
0,1,0.0827052
0,1,0.0845058
0,1,0.0726951
0,1,0.0629292
0,1,0.0776696
0,1,0.0984222
0,1,0.0793481
0,1,0.0759606
0,1,0.0947905
0,1,0.0858791
0,1,0.0899686
0,1,0.0927763
0,1,0.0803858
0,1,0.0822779
0,1,0.0777306
0,1,0.0916166
0,1,0.117283
0,1,0.121738
0,1,0.126621
0,1,0.119846
0,1,0.0912198
0,1,0.0741295
0,1,0.0830103
0,1,0.117069
0,1,0.128819
0,1,0.117405
0,1,0.0901517
0,1,0.0917997
0,1,0.0915555
0,1,0.112888
0,1,0.114658
0,1,0.112735
0,1,0.092349
0,1,0.100314
0,1,0.106601
0,1,0.122532
0,1,0.120212
0,1,0.103763
0,1,0.120121
0,1,0.120518
0,1,0.104923
0,1,0.120762
0,1,0.125217
0,0.684774,0.117801
0,0.0291452,0.123417
0,-0.0194098,0.12363
0,-0.0360424,0.127873
0,-0.0264901,0.129551
0,-0.0186163,0.118717
0,-0.0195929,0.0870083
0,0.00564592,0.0730918
0,0.0227973,0.0838343
0,0.0128788,0.11771
0,0.0334178,0.118564
0,0.0404981,0.0945463
0,0.0577105,0.105075
0,0.0533769,0.10004
0,0.0526749,0.0815149
0,0.0770592,0.0766625
0,0.0839869,0.0784936
0,0.0910062,0.0889309
0,0.0765099,0.114261
0,0.0580157,0.128544
0,0.0654927,0.144414
0,0.0987884,0.152837
0,0.116611,0.155766
0,0.109317,0.149937
0,0.0861232,0.142491
0,0.101108,0.15775
0,0.10947,0.153691
0,0.103153,0.165716
0,0.0974761,0.189764
0,0.0892972,0.193762
0,0.109653,0.173559
0,0.0989105,0.163213
0,0.0762352,0.175207
0,0.0699789,0.208594
0,0.0729087,0.233894
0,0.0788903,0.244026
0,0.0762352,0.236885
0,0.0895108,0.206549
0,0.107242,0.228065
0,0.093936,0.89816
0,0.102939,1
0,0.0909757,1
0,0.105258,1
0,0.106754,1
0,0.0830103,1
0,0.0794702,1
0,0.103854,1
0,0.124607,1
0,0.129521,1
0,0.124485,1
0,0.106418,1
0,0.0937223,1
0,0.0945463,1
0,0.0860622,1
0,0.104465,1
0,0.112186,1
0,0.0860622,1
0,0.0843226,1
0,0.0945769,1
0,0.108554,1
0,0.120762,1
0,0.128086,1
0,0.129826,1
0,0.127964,1
0,0.115635,1
0,0.0970489,1
0,0.0974151,1
0,0.0790429,1
0,0.0736106,1
0,0.0796838,1
0,0.0867031,1
0,0.117313,1
0,0.128452,1
0,0.117527,1
0,0.095706,1
0,0.116001,1
0,0.121464,1
0,0.110141,1
0,0.0981475,1
0,0.101199,1
0,0.0843837,1
0,0.0726341,1
0,0.0789209,1
0,0.0977508,1
0,0.0952788,1
0,0.0975982,1
0,0.093936,1
0,0.0942717,1
0,0.0962554,1
0,0.119572,1
0,0.122257,1
0,0.109867,1
0,0.122745,1
0,0.129643,1
0,0.12949,1
0,0.119419,1
0,0.100101,1
0,0.107089,1
0,0.0951567,1
0,0.114933,1
0,0.121311,1
0,0.115726,1
0,0.0867641,1
0,0.0762658,1
0,0.0836512,1
0,0.0791955,1
0,0.0725425,1
0,0.0829798,1
0,0.116825,1
0,0.124149,1
0,0.11536,1
0,0.124149,1
0,0.116825,1
0,0.0828883,1
0,0.0708945,1
0,0.0769372,1
0,0.0916166,1
0,0.0843532,1
0,0.0755638,1
0,0.0777001,1
0,0.0821863,1
0,0.107822,1
0,0.125217,1
0,0.12891,1
0,0.117283,1
0,0.0880154,1
0,0.0955229,1
0,0.109317,1
0,0.0951567,1
0,0.111515,1
0,0.109348,1
0,0.103275,1
0,0.0801721,1
0,0.079165,1
0,0.104953,1
0,0.112552,1
0,0.0877102,1
0,0.0920438,1
0,0.109073,1
0,0.119053,1
0,0.111454,1
0,0.0999176,1
0,0.0821253,1
0,0.0823389,1
0,0.110324,1
0,0.120853,1
0,0.112125,1
0,0.11124,1
0,0.0901822,1
0,0.0921354,1
0,0.0903653,1
0,0.115757,1
0,0.12421,1
0,0.116611,1
0,0.0932951,1
0,0.099002,1
0,0.104312,1
0,0.118259,1
0,0.11655,1
0,0.114566,1
0,0.105502,1
0,0.100436,1
0,0.0822169,1
0,0.0844752,1
0,0.0979644,1
0,0.105625,1
0,0.0937529,1
0,0.110294,1
0,0.114261,1
0,0.0939055,1
0,0.101779,1
0,0.0863979,1
0,0.0885037,1
0,0.0880459,1
0,0.0809351,1
0,0.0778222,1
0,0.0900906,1
